,trade_date,ts_code,name_x,industry_x,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date_x,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num,open,high,low,close,pre_close,change,pct_chg,vol,amount,symbol,name_y,industry_y,list_date_y
19,20250514,000028.SZ,国药一致,医药商业,深圳,10.66,4.78,5.57,500.23,401.4,8.32,42.61,7.66,0.59,32.34,0.78,19930809,129.04,23.18,-4.17,-15.63,10.34,1.9,40428,25.11,25.18,24.9,25.12,25.1,0.02,0.0797,22555.72,56496.475,000028,国药一致,医药商业,19930809
20,20250514,000029.SZ,深深房Ａ,区域地产,深圳,60.0,8.92,10.12,57.01,51.24,0.17,9.78,0.97,0.07,3.55,4.84,19930915,12.96,1.28,457.38,3718.53,29.21,21.82,38651,17.25,17.44,17.08,17.18,17.19,-0.01,-0.0582,43216.02,74373.847,000029,深深房A,区域地产,19930915
21,20250514,000030.SZ,富奥股份,汽车配件,吉林,16.35,16.92,17.42,180.12,92.25,31.97,4.95,0.28,0.09,4.66,1.32,19930929,51.56,2.96,-3.64,0.26,10.98,5.38,31579,6.12,6.19,6.04,6.13,6.17,-0.04,-0.6483,107204.87,65557.765,000030,富奥股份,汽车配件,19930929
22,20250514,000031.SZ,大悦城,全国地产,深圳,0.0,40.03,42.86,1775.0,1245.97,29.63,85.67,2.0,-0.06,2.42,1.09,19931008,-31.13,-0.73,32.21,-174.79,34.6,1.26,99143,2.63,2.65,2.59,2.64,2.62,0.02,0.7634,140373.11,36742.396,000031,大悦城,全国地产,19931008
23,20250514,000032.SZ,深桑达Ａ,建筑工程,深圳,0.0,6.45,11.38,680.54,566.32,51.26,34.2,3.01,-0.03,5.68,3.94,19931028,15.98,1.4,-18.41,-299.68,8.42,0.15,75674,22.2,22.85,22.15,22.38,22.21,0.17,0.7654,204202.26,459023.953,000032,深桑达A,建筑工程,19931028
24,20250514,000034.SZ,神州数码,软件服务,深圳,33.34,5.94,7.11,452.22,361.28,7.27,55.08,7.74,0.33,15.02,2.71,19940509,42.18,5.93,8.56,-7.51,3.73,0.74,156900,40.41,41.2,40.21,40.74,40.59,0.15,0.3695,227263.85,924338.054,000034,神州数码,软件服务,19940509
25,20250514,000035.SZ,中国天楹,环境保护,江苏,26.46,24.26,25.01,303.93,57.21,25.92,80.63,3.22,0.04,4.36,1.02,19940408,35.56,1.42,-3.64,-47.63,34.44,9.5,48518,4.5,4.5,4.43,4.47,4.5,-0.03,-0.6667,149211.0,66571.284,000035,中国天楹,环境保护,19940408
26,20250514,000036.SZ,华联控股,全国地产,深圳,232.26,14.81,14.84,75.9,47.54,7.09,2.32,0.16,0.004,3.42,1.05,19940617,30.64,2.06,4.27,-71.94,48.62,8.55,42121,3.6,3.64,3.58,3.59,3.62,-0.03,-0.8287,135591.0,48856.218,000036,华联控股,全国地产,19940617
27,20250514,000037.SZ,深南电A,火力发电,深圳,0.0,3.39,6.03,20.21,10.88,3.79,3.63,0.6,-0.02,2.45,3.47,19940701,1.73,0.29,-27.51,57.67,3.48,-23.88,40424,8.46,8.54,8.37,8.48,8.51,-0.03,-0.3525,71887.9,60643.422,000037,深南电A,火力发电,19940701
28,20250514,000039.SZ,中集集团,运输设备,深圳,20.7,23.01,53.93,1755.05,1007.7,446.25,42.95,0.8,0.1,8.94,0.93,19940408,341.94,6.34,11.04,550.21,12.1,2.0,119534,8.0,8.36,7.99,8.35,8.02,0.33,4.1147,1116173.21,918499.986,000039,中集集团,运输设备,19940408
29,20250514,000042.SZ,中洲控股,全国地产,深圳,8.09,6.64,6.65,314.21,261.8,8.36,14.98,2.25,0.21,5.22,1.29,19940921,6.98,1.05,-38.31,61.63,53.52,13.37,16734,6.73,6.79,6.71,6.75,6.73,0.02,0.2972,69535.2,46926.051,000042,中洲控股,全国地产,19940921
30,20250514,000045.SZ,深纺织Ａ,元器件,深圳,62.51,4.57,5.07,53.49,29.89,18.18,19.62,3.87,0.04,5.87,1.75,19940815,2.93,0.58,2.18,0.42,15.44,3.73,35067,10.28,10.61,10.24,10.3,10.24,0.06,0.5859,154576.0,160451.876,000045,深纺织A,元器件,19940815
31,20250514,000048.SZ,京基智农,区域地产,深圳,20.41,5.27,5.3,108.93,29.35,54.39,1.59,0.3,0.21,8.31,2.08,19941101,36.53,6.89,-11.9,106.99,20.98,10.3,14971,17.51,17.77,17.08,17.25,17.25,0.0,0.0,101676.11,176948.002,000048,京基智农,区域地产,19941101
32,20250514,000049.SZ,德赛电池,电气设备,深圳,43.41,3.85,3.85,159.9,105.26,36.85,19.26,5.01,0.13,17.23,1.28,19950320,41.12,10.69,6.69,10.96,9.97,0.57,64349,22.03,22.11,21.81,21.97,22.04,-0.07,-0.3176,37664.16,82637.07,000049,德赛电池,电气设备,19950320
33,20250514,000050.SZ,深天马Ａ,元器件,深圳,53.6,24.58,24.58,783.37,203.51,441.38,262.35,10.67,0.04,11.14,0.76,19950315,-14.46,-0.59,7.25,132.06,16.25,0.82,72525,8.39,8.49,8.3,8.41,8.4,0.01,0.119,119121.3,99903.233,000050,深天马A,元器件,19950315
34,20250514,000055.SZ,方大集团,其他建材,深圳,33.57,6.76,10.74,130.54,56.43,9.32,0.04,0.0,0.03,5.74,0.72,19960415,48.38,4.51,-17.61,-35.83,21.68,4.38,45957,4.11,4.13,4.08,4.13,4.11,0.02,0.4866,82581.9,33936.139,000055,方大集团,其他建材,19960415
35,20250514,000056.SZ,皇庭国际,其他商业,深圳,0.0,9.04,11.83,80.08,7.43,1.02,17.8,1.51,-0.07,0.23,13.99,19960708,-23.51,-1.99,-29.35,-0.83,63.16,-68.42,62221,3.19,3.22,3.16,3.19,3.2,-0.01,-0.3125,344134.76,109676.2,000056,皇庭国际,其他商业,19960708
36,20250514,000058.SZ,深 赛 格,商品城,深圳,110.84,9.85,12.31,50.01,29.62,3.98,1.66,0.13,0.02,1.65,5.0,19961226,4.32,0.35,-13.56,-7.98,25.92,6.96,66470,8.27,8.34,8.21,8.24,8.28,-0.04,-0.4831,65536.87,54148.612,000058,深赛格,商品城,19961226
37,20250514,000059.SZ,华锦股份,石油加工,辽宁,0.0,15.99,15.99,284.92,151.77,100.93,64.86,4.06,-0.21,6.97,0.76,19970130,24.04,1.5,-3.05,31.76,11.78,-3.7,44518,5.36,5.43,5.21,5.33,5.39,-0.06,-1.1132,186984.36,100192.702,000059,华锦股份,石油加工,19970130
38,20250514,000060.SZ,中金岭南,铅锌,深圳,15.85,37.37,37.38,484.78,205.46,177.11,5.78,0.15,0.07,3.73,1.24,19970123,86.99,2.33,-10.78,14.07,5.12,1.91,127696,4.57,4.64,4.56,4.63,4.57,0.06,1.3129,340720.49,156777.951,000060,中金岭南,铅锌,19970123
39,20250514,000061.SZ,农 产 品,农业综合,深圳,37.72,16.97,16.97,228.52,45.53,20.58,27.89,1.64,0.04,3.77,1.76,19970110,14.82,0.87,46.77,-9.8,22.02,6.86,43747,6.46,6.63,6.4,6.62,6.47,0.15,2.3184,138533.4,90615.322,000061,农产品,农业综合,19970110
40,20250514,000062.SZ,深圳华强,元器件,深圳,69.22,10.45,10.46,165.93,118.06,2.56,6.38,0.61,0.1,6.74,4.15,19970130,46.52,4.45,17.24,83.91,8.4,2.41,145692,27.67,28.35,27.6,27.95,27.8,0.15,0.5396,360102.65,1004042.867,000062,深圳华强,元器件,19970130
41,20250514,000063.SZ,中兴通讯,通信设备,深圳,16.09,40.27,47.84,2179.18,1513.59,139.92,274.76,5.74,0.51,15.11,2.18,19971118,393.74,8.23,7.82,-10.5,34.27,7.47,530614,32.8,33.25,32.62,33.0,32.78,0.22,0.6711,664964.34,2191185.295,000063,中兴通讯,通信设备,19971118
42,20250514,000065.SZ,北方国际,建筑工程,北京,17.38,9.75,10.71,249.94,139.1,32.82,23.42,2.19,0.17,9.26,1.24,19980605,65.04,6.07,-27.22,-32.97,13.03,4.93,52855,11.42,11.55,11.17,11.48,11.42,0.06,0.5254,396662.39,449420.575,000065,北方国际,建筑工程,19980605
43,20250514,000066.SZ,中国长城,IT设备,深圳,0.0,32.26,32.26,323.07,191.86,41.8,45.75,1.42,-0.05,3.39,4.41,19970626,22.46,0.7,7.32,36.15,13.4,-6.03,431398,15.0,15.09,14.77,14.97,14.97,0.0,0.0,591757.24,882575.537,000066,中国长城,IT设备,19970626
44,20250514,000068.SZ,华控赛格,环境保护,深圳,0.0,10.07,10.07,43.32,17.09,0.6,11.89,1.18,-0.02,0.69,4.9,19970611,-16.62,-1.65,-20.98,24.98,7.82,-12.78,40391,3.34,3.39,3.32,3.36,3.36,0.0,0.0,107074.01,35880.282,000068,华控赛格,环境保护,19970611
45,20250514,000069.SZ,华侨城Ａ,全国地产,深圳,0.0,68.98,80.38,3185.45,2191.06,228.19,44.57,0.55,-0.18,6.04,0.4,19970910,333.16,4.14,-38.4,-303.09,5.41,-32.77,108970,2.37,2.42,2.36,2.4,2.38,0.02,0.8403,397283.17,95000.074,000069,华侨城A,全国地产,19970910
46,20250514,000070.SZ,ST特信,通信设备,深圳,0.0,8.89,9.0,67.4,42.93,10.11,15.03,1.67,-0.02,1.65,3.88,20000511,-8.59,-0.95,-26.16,-206.19,17.03,0.42,45810,6.4,6.45,6.36,6.4,6.42,-0.02,-0.3115,91725.0,58749.089,000070,ST特信,通信设备,20000511
47,20250514,000078.SZ,海王生物,医药商业,深圳,65.18,26.26,26.31,286.04,257.57,8.93,20.96,0.8,0.01,0.69,3.4,19981218,-29.0,-1.1,-8.81,-44.38,9.23,0.72,126898,2.33,2.35,2.31,2.35,2.33,0.02,0.8584,161919.96,37780.802,000078,海王生物,医药商业,19981218
48,20250514,000088.SZ,盐 田 港,港口,深圳,20.32,22.49,51.99,257.65,71.08,52.49,55.68,1.07,0.06,3.5,1.4,19970728,61.97,1.19,-14.04,21.63,22.37,186.36,56956,4.75,4.91,4.69,4.89,4.73,0.16,3.3827,464104.81,224231.742,000088,盐田港,港口,19970728
49,20250514,000089.SZ,深圳机场,机场,深圳,22.1,20.51,20.51,244.79,50.79,106.61,27.86,1.36,0.08,5.61,1.25,19980420,55.83,2.72,11.2,72.2,24.5,12.99,64276,6.94,7.02,6.9,7.02,6.96,0.06,0.8621,105271.8,73412.696,000089,深圳机场,机场,19980420
50,20250514,000090.SZ,天健集团,建筑工程,深圳,41.69,18.68,18.69,618.32,508.01,6.15,15.56,0.83,0.02,6.11,0.59,19990721,67.97,3.64,4.86,-58.57,13.4,0.47,42458,3.59,3.62,3.55,3.6,3.59,0.01,0.2786,224792.68,80541.688,000090,天健集团,建筑工程,19990721
51,20250514,000096.SZ,广聚能源,石油贸易,深圳,154.06,5.11,5.28,29.94,13.57,0.38,3.62,0.69,0.03,5.34,3.17,20000724,12.95,2.45,-37.87,110.98,10.8,4.6,20396,17.64,17.64,16.74,16.92,17.66,-0.74,-4.1903,153714.68,261068.085,000096,广聚能源,石油贸易,20000724
52,20250514,000099.SZ,中信海直,空运,深圳,49.33,7.76,7.76,71.6,33.56,23.38,19.45,2.51,0.12,6.98,3.33,20000731,23.07,2.97,8.37,9.18,21.85,17.96,149988,23.23,23.44,22.97,23.2,23.22,-0.02,-0.0861,135468.11,313737.031,000099,中信海直,空运,20000731
53,20250514,000100.SZ,TCL科技,元器件,广东,20.08,181.0,187.79,4001.58,1140.82,1661.16,99.99,0.53,0.05,2.85,1.52,20040130,225.17,1.2,0.42,321.96,13.24,0.52,734938,4.32,4.35,4.25,4.33,4.33,0.0,0.0,2105441.43,905601.963,000100,TCL科技,元器件,20040130
54,20250514,000151.SZ,中成股份,商贸代理,北京,0.0,3.08,3.37,22.8,19.59,0.77,9.93,2.94,-0.08,1.01,14.24,20000906,-11.42,-3.38,-47.37,26.3,17.56,-10.05,27346,14.3,14.38,14.1,14.34,14.3,0.04,0.2797,48028.5,68383.586,000151,中成股份,商贸代理,20000906
55,20250514,000153.SZ,丰原药业,化学制药,安徽,18.09,4.53,4.65,47.96,20.22,11.53,4.56,0.98,0.08,4.44,1.33,20000920,10.28,2.21,-16.05,-19.12,21.97,3.97,35431,5.88,5.94,5.83,5.92,5.91,0.01,0.1692,52498.2,30879.177,000153,丰原药业,化学制药,20000920
56,20250514,000155.SZ,川能动力,新型电力,四川,20.25,18.46,18.46,282.28,116.52,91.4,70.83,3.84,0.13,5.7,1.82,20000926,13.38,0.72,-16.62,-43.03,52.2,32.33,125437,10.37,10.43,10.27,10.39,10.42,-0.03,-0.2879,156769.0,162144.98,000155,川能动力,新型电力,20000926
57,20250514,000156.SZ,华数传媒,影视音像,浙江,27.67,17.0,18.53,288.94,130.94,95.03,89.13,4.81,0.07,8.13,0.96,20000906,36.67,1.98,3.62,17.16,30.86,6.12,54238,7.77,7.86,7.69,7.8,7.76,0.04,0.5155,127738.55,99242.974,000156,华数传媒,影视音像,20000906
58,20250514,000157.SZ,中联重科,工程机械,湖南,11.69,70.7,86.78,1298.08,794.53,114.26,191.63,2.21,0.16,6.72,1.13,20001012,278.87,3.21,2.92,53.98,28.67,12.51,212983,7.63,7.65,7.53,7.6,7.64,-0.04,-0.5236,469300.2,355830.143,000157,中联重科,工程机械,20001012
59,20250514,000158.SZ,常山北明,软件服务,河北,0.0,15.88,15.99,172.37,116.74,10.62,29.44,1.84,-0.06,3.3,7.85,20000724,4.95,0.31,38.37,27.67,10.4,-8.04,519497,25.15,26.3,24.81,25.9,25.12,0.78,3.1051,1961282.01,5059259.79,000158,常山北明,软件服务,20000724
60,20250514,000159.SZ,国际实业,石油贸易,新疆,75.62,4.81,4.81,34.56,16.24,3.89,2.22,0.46,0.02,4.22,1.28,20000926,11.56,2.41,-49.12,4.83,13.29,2.39,38961,5.44,5.46,5.36,5.42,5.44,-0.02,-0.3676,65210.61,35173.347,000159,国际实业,石油贸易,20000926
61,20250514,000166.SZ,申万宏源,证券,新疆,15.58,225.36,250.4,6714.8,0.0,10.72,192.62,0.77,0.08,4.26,1.16,20150126,356.23,1.42,-3.54,42.5,51.14,41.01,234677,4.79,4.97,4.77,4.92,4.8,0.12,2.5,1250077.97,609558.184,000166,申万宏源,证券,20150126
62,20250514,000301.SZ,东方盛虹,化纤,江苏,45.39,66.09,66.11,2148.05,473.38,1338.12,194.93,2.95,0.05,5.09,1.84,20000529,37.85,0.57,-17.5,38.19,9.89,1.15,85785,9.42,9.48,9.29,9.37,9.42,-0.05,-0.5308,114058.15,106692.384,000301,东方盛虹,化纤,20000529
63,20250514,000333.SZ,美的集团,家用电器,广东,11.89,69.0,76.64,6347.85,4198.51,369.47,504.16,6.58,1.64,30.0,2.57,20130918,1658.69,21.64,20.49,38.02,25.45,9.97,252066,76.9,77.55,76.13,77.09,77.11,-0.02,-0.0259,292496.33,2248759.306,000333,美的集团,家用电器,20130918
64,20250514,000338.SZ,潍柴动力,汽车配件,山东,12.29,49.82,87.16,3534.59,1918.58,481.1,112.68,1.29,0.31,10.25,1.49,20070430,625.61,7.18,1.92,4.27,22.23,4.91,224105,15.27,15.33,15.16,15.29,15.26,0.03,0.1966,286564.72,436728.634,000338,潍柴动力,汽车配件,20070430
65,20250514,000400.SZ,许继电气,电气设备,河南,27.03,10.08,10.19,248.54,200.77,18.02,6.49,0.64,0.21,11.31,1.95,19970418,93.66,9.19,-16.42,-12.47,23.47,10.06,92600,22.08,22.19,21.84,22.03,22.1,-0.07,-0.3167,136418.45,299825.623,000400,许继电气,电气设备,19970418
66,20250514,000401.SZ,冀东水泥,水泥,河北,0.0,15.92,26.58,597.35,144.13,311.93,170.67,6.42,-0.33,9.96,0.47,19960614,59.35,2.23,16.82,19.91,8.46,-23.85,76981,4.7,4.74,4.66,4.73,4.7,0.03,0.6383,106347.8,49956.122,000401,冀东水泥,水泥,19960614
67,20250514,000402.SZ,金 融 街,全国地产,北京,0.0,29.88,29.89,1190.52,699.77,19.05,69.68,2.33,-0.13,8.2,0.34,19960626,123.02,4.12,-57.94,-36.13,8.82,-16.54,78038,2.77,2.82,2.74,2.82,2.78,0.04,1.4388,239090.24,66573.033,000402,金融街,全国地产,19960626
68,20250514,000403.SZ,派林生物,生物制药,山西,44.35,7.27,7.31,91.97,34.7,15.02,47.58,6.51,0.12,10.96,1.97,19960628,23.65,3.24,-14.0,-26.95,48.06,23.74,29271,21.76,21.83,21.36,21.62,21.82,-0.2,-0.9166,88682.76,191265.87,000403,派林生物,生物制药,19960628
69,20250514,000404.SZ,长虹华意,家用电器,江西,12.57,6.93,6.96,151.42,113.99,15.85,15.95,2.29,0.14,6.06,1.2,19960619,17.75,2.55,4.35,25.58,9.86,3.95,31886,7.26,7.3,7.19,7.25,7.3,-0.05,-0.6849,128945.0,93329.964,000404,长虹华意,家用电器,19960619
70,20250514,000407.SZ,胜利股份,供气供热,山东,26.62,8.76,8.8,64.25,19.14,19.45,9.56,1.09,0.03,3.39,0.98,19960703,8.71,0.99,-5.67,37.56,12.3,3.13,43376,3.32,3.34,3.29,3.32,3.33,-0.01,-0.3003,86662.0,28687.248,000407,胜利股份,供气供热,19960703
71,20250514,000408.SZ,藏格矿业,农药化肥,青海,19.35,15.7,15.7,158.09,22.56,24.42,19.32,1.23,0.48,9.21,4.0,19960628,104.23,6.64,-10.12,41.18,52.37,135.05,28854,36.48,37.32,36.37,36.84,36.4,0.44,1.2088,84880.74,313123.947,000408,藏格矿业,农药化肥,19960628
72,20250514,000409.SZ,云鼎科技,软件服务,山东,62.76,4.23,6.78,26.27,21.63,1.99,12.38,1.83,0.05,2.28,5.11,19960627,-3.21,-0.47,-20.55,-33.24,26.86,10.39,112621,11.4,11.89,11.37,11.65,11.4,0.25,2.193,614753.16,719232.328,000409,云鼎科技,软件服务,19960627
73,20250514,000410.SZ,沈阳机床,机床制造,辽宁,0.0,16.81,20.65,32.49,18.98,7.65,55.3,2.68,-0.02,0.5,14.01,19960718,-67.0,-3.25,0.46,21.7,8.96,-8.21,78520,6.98,7.03,6.93,6.95,7.0,-0.05,-0.7143,109011.0,75986.435,000410,沈阳机床,机床制造,19960718
74,20250514,000411.SZ,英特集团,医药商业,浙江,13.72,3.23,5.22,163.4,143.42,8.89,19.91,3.81,0.19,8.94,1.19,19960716,20.8,3.99,-1.87,-5.7,6.0,1.41,23218,10.61,10.64,10.51,10.6,10.64,-0.04,-0.3759,28512.59,30113.341,000411,英特集团,医药商业,19960716
75,20250514,000415.SZ,渤海租赁,多元金融,新疆,7.71,53.93,61.85,2951.3,246.38,2132.06,170.49,2.76,0.11,5.12,0.65,19960716,40.54,0.66,99.82,72.21,24.75,5.92,133937,3.21,3.35,3.2,3.34,3.22,0.12,3.7267,1539898.9,506982.096,000415,渤海租赁,多元金融,19960716
76,20250514,000417.SZ,合百集团,百货,安徽,14.92,7.79,7.8,125.37,49.98,15.44,3.93,0.5,0.1,6.13,0.94,19960812,24.12,3.09,6.55,-28.46,24.15,4.38,29957,5.71,5.77,5.62,5.76,5.74,0.02,0.3484,158934.22,90679.817,000417,合百集团,百货,19960812
77,20250514,000419.SZ,通程控股,百货,湖南,87.37,5.44,5.44,58.98,26.07,7.13,4.17,0.77,0.02,6.43,0.85,19960816,14.06,2.59,6.29,-77.87,22.73,2.84,29665,5.4,5.44,5.32,5.44,5.41,0.03,0.5545,90050.6,48646.082,000419,通程控股,百货,19960816
78,20250514,000420.SZ,吉林化纤,化纤,吉林,304.77,24.58,24.59,131.34,31.16,66.33,23.47,0.95,0.003,1.79,2.29,19960802,-5.98,-0.24,32.39,-60.59,12.24,0.58,88689,3.84,4.1,3.8,4.1,3.73,0.37,9.9196,3122384.23,1259877.867,000420,吉林化纤,化纤,19960802
79,20250514,000421.SZ,南京公用,供气供热,江苏,26.82,5.74,5.76,134.64,73.36,36.71,4.11,0.71,0.06,4.78,1.28,19960806,15.62,2.71,36.2,544.25,11.96,2.13,39345,6.12,6.14,6.03,6.13,6.11,0.02,0.3273,69644.0,42419.975,000421,南京公用,供气供热,19960806
80,20250514,000422.SZ,湖北宜化,农药化肥,湖北,100.98,10.58,10.83,265.87,53.97,88.86,41.79,3.86,0.03,6.85,1.85,19960815,16.92,1.56,-6.29,-75.14,10.38,-0.05,117116,11.99,13.29,11.9,12.69,12.14,0.55,4.5305,1132050.71,1420938.36,000422,湖北宜化,农药化肥,19960815
81,20250514,000423.SZ,东阿阿胶,中成药,山东,21.14,6.44,6.44,133.08,105.43,17.77,4.02,0.62,0.66,16.67,3.35,19960729,93.08,14.45,18.24,20.25,73.62,24.73,45584,55.47,55.96,55.08,55.8,55.51,0.29,0.5224,63962.49,355181.725,000423,东阿阿胶,中成药,19960729
82,20250514,000425.SZ,徐工机械,工程机械,江苏,12.75,81.2,118.16,1717.5,1169.28,242.98,164.02,1.39,0.17,5.2,1.68,19960828,313.97,2.66,10.92,26.37,22.07,7.57,108828,9.07,9.09,8.67,8.73,9.08,-0.35,-3.8546,1259252.46,1105097.642,000425,徐工机械,工程机械,19960828
83,20250514,000426.SZ,兴业银锡,铅锌,内蒙,16.55,17.75,17.76,152.14,7.61,48.01,23.09,1.3,0.21,4.66,3.0,19960828,37.38,2.11,50.37,63.22,55.57,31.86,41347,13.36,14.15,13.32,13.96,13.35,0.61,4.5693,859449.44,1194768.147,000426,兴业银锡,铅锌,19960828
84,20250514,000428.SZ,华天酒店,酒店餐饮,湖南,0.0,10.19,10.19,45.67,9.46,19.68,14.52,1.43,-0.06,1.46,2.18,19960808,-11.31,-1.11,-14.71,-35.26,2.74,-64.91,41095,3.19,3.2,3.15,3.18,3.19,-0.01,-0.3135,216783.61,68673.773,000428,华天酒店,酒店餐饮,19960808
85,20250514,000429.SZ,粤高速Ａ,路桥,广东,11.27,13.03,20.91,234.33,53.22,86.31,7.83,0.37,0.31,5.31,2.67,19980220,62.02,2.97,-6.63,56.28,67.75,84.39,52618,14.12,14.2,14.0,14.17,14.15,0.02,0.1413,71188.08,100476.845,000429,粤高速A,路桥,19980220
86,20250514,000430.SZ,ST张家界,旅游景点,湖南,0.0,3.32,4.05,20.77,0.83,8.95,8.52,2.11,-0.08,0.64,12.05,19960829,-10.6,-2.62,0.64,32.78,-5.41,-52.97,39619,7.54,7.95,7.53,7.7,7.59,0.11,1.4493,173251.41,134161.43,000430,ST张家界,旅游景点,19960829
87,20250514,000488.SZ,ST晨鸣,造纸,山东,0.0,16.76,29.41,580.23,111.33,313.3,52.08,1.77,-0.49,2.62,0.72,20001120,-8.44,-0.29,-88.21,-2594.38,-131.92,-206.92,126406,1.88,1.89,1.85,1.88,1.87,0.01,0.5348,224038.0,41874.214,000488,ST晨鸣,造纸,20001120
88,20250514,000498.SZ,山东路桥,建筑工程,山东,9.14,14.58,15.61,1632.39,1157.42,43.81,2.08,0.13,0.1,9.69,0.6,19970609,119.03,7.63,1.95,1.89,11.45,3.12,48002,5.83,5.84,5.77,5.84,5.82,0.02,0.3436,112011.61,65069.035,000498,山东路桥,建筑工程,19970609
89,20250514,000501.SZ,武商集团,百货,湖北,12.46,7.68,7.69,303.61,53.36,150.16,14.49,1.88,0.19,14.46,0.64,19921120,69.19,9.0,-8.62,2.85,48.65,7.96,42805,9.2,9.25,9.1,9.24,9.19,0.05,0.5441,125976.78,115680.684,000501,武商集团,百货,19921120
90,20250514,000503.SZ,国新健康,软件服务,山东,0.0,9.55,9.81,19.93,14.78,0.09,7.11,0.72,-0.05,1.39,7.68,19921130,-2.19,-0.22,5.33,-12.86,-14.79,-90.31,70199,10.71,10.86,10.5,10.64,10.67,-0.03,-0.2812,141516.0,150337.777,000503,国新健康,软件服务,19921130
91,20250514,000504.SZ,*ST生物,医疗保健,湖南,0.0,3.11,3.3,6.02,3.9,0.13,4.23,1.28,-0.01,0.71,9.51,19921208,-5.53,-1.68,-13.55,19.92,64.96,-29.05,15992,6.67,6.92,6.61,6.77,6.67,0.1,1.4993,56095.0,38100.22,000504,*ST生物,医疗保健,19921208
92,20250514,000505.SZ,京粮控股,食品,海南,90.44,6.23,7.27,71.97,52.98,8.72,16.83,2.31,0.02,4.34,1.48,19921221,6.07,0.84,-41.29,-43.44,6.68,0.63,58900,6.36,6.42,6.33,6.41,6.39,0.02,0.313,107296.19,68528.986,000505,京粮控股,食品,19921221
93,20250514,000506.SZ,*ST中润,黄金,山东,0.0,9.29,9.29,24.94,3.35,5.64,0.51,0.06,-0.003,0.57,13.04,19930312,-5.2,-0.56,95.79,89.62,22.29,1.66,40000,7.4,7.67,7.34,7.42,7.38,0.04,0.542,253628.5,190250.147,000506,*ST中润,黄金,19930312
94,20250514,000507.SZ,珠海港,港口,广东,17.31,9.02,9.2,201.39,59.33,69.96,13.71,1.49,0.07,5.62,1.05,19930326,24.8,2.7,-10.89,36.92,28.56,12.64,77286,5.56,6.17,5.52,5.89,5.64,0.25,4.4326,1273078.3,744705.889,000507,珠海港,港口,19930326
95,20250514,000509.SZ,华塑控股,元器件,四川,1024.37,10.73,10.73,8.53,6.22,1.3,2.51,0.23,0.001,0.13,25.08,19930507,-12.05,-1.12,-17.28,169.43,6.2,1.93,34000,3.2,3.21,3.14,3.16,3.18,-0.02,-0.6289,75403.0,23834.172,000509,华塑控股,元器件,19930507
96,20250514,000510.SZ,新金路,化工原料,四川,0.0,6.07,6.49,26.25,8.73,10.65,1.91,0.29,-0.06,1.97,2.75,19930507,3.52,0.54,-10.93,41.91,7.56,-9.39,41193,4.98,5.53,4.95,5.41,5.08,0.33,6.4961,1456987.78,771626.57,000510,新金路,化工原料,19930507
97,20250514,000513.SZ,丽珠集团,化学制药,广东,12.6,5.84,9.11,244.85,164.66,41.93,5.29,0.58,0.71,15.54,2.26,19931028,123.98,13.6,-1.92,4.75,64.96,25.27,52367,35.11,35.25,34.91,35.2,35.1,0.1,0.2849,35644.56,125118.891,000513,丽珠集团,化学制药,19931028
98,20250514,000514.SZ,渝 开 发,区域地产,重庆,5.33,8.44,8.44,71.27,38.03,5.91,11.98,1.42,0.21,4.52,1.01,19930712,15.64,1.85,-1.64,786.39,18.39,232.55,45493,4.48,4.54,4.42,4.54,4.49,0.05,1.1136,274996.83,123455.863,000514,渝开发,区域地产,19930712
99,20250514,000516.SZ,国际医学,医疗保健,陕西,0.0,22.24,22.6,103.19,13.57,71.31,10.63,0.47,-0.05,1.58,3.34,19930809,-0.86,-0.04,-14.99,-1.37,5.21,-13.33,109907,5.29,5.29,5.22,5.27,5.29,-0.02,-0.3781,276027.0,145035.365,000516,国际医学,医疗保健,19930809
100,20250514,000517.SZ,荣安地产,区域地产,浙江,78.7,24.92,31.84,161.15,146.77,0.21,-17.86,-0.56,0.01,1.83,1.04,19930806,34.77,1.09,-65.96,-95.27,7.96,0.28,37159,1.89,1.92,1.86,1.91,1.88,0.03,1.5957,243565.0,45997.534,000517,荣安地产,区域地产,19930806
101,20250514,000518.SZ,*ST四环,生物制药,江苏,0.0,10.3,10.3,5.59,4.42,0.63,0.36,0.03,-0.02,0.35,5.98,19930908,-7.48,-0.73,-22.27,-436.35,64.38,-39.14,102819,2.02,2.09,2.02,2.07,2.05,0.02,0.9756,371796.73,76296.942,000518,*ST四环,生物制药,19930908
102,20250514,000519.SZ,中兵红箭,专用机械,湖南,0.0,13.93,13.93,161.39,107.94,37.15,39.2,2.82,-0.09,7.27,2.4,19931008,45.91,3.3,-30.06,-843.67,14.43,-22.48,135000,17.74,17.92,17.34,17.42,17.73,-0.31,-1.7484,503566.24,882274.4,000519,中兵红箭,专用机械,19931008
103,20250514,000520.SZ,凤凰航运,水运,湖北,0.0,10.12,10.12,6.73,2.46,4.05,19.6,1.94,-0.002,0.45,12.42,19931025,-27.65,-2.73,-23.24,66.99,2.39,-1.52,79761,5.09,5.6,5.05,5.6,5.09,0.51,10.0196,1834465.82,990727.52,000520,凤凰航运,水运,19931025
